rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name,Distance,delay,peak_onset,peak_amplitude,peak_amplitude_normalized_by_distance
c16ecf1f-acf5-4585-8327-b8baf7eed8e4/L4_R0009.wav,0.41,0.44,0.4,0.36,0.32,0.26,0.24,[0.6088 1.9    0.4225],[-0.3912  1.9     0.4225],c16ecf1f-acf5-4585-8327-b8baf7eed8e4/house.obj,1.0,46.647230320699705,46.0,1.0003187656402588,1.0003187656402588
2dcff54f-32ee-4427-9187-5dc5ac80f26c/L4_R0025.wav,0.62,0.68,0.58,0.54,0.25,0.24,0.24,[ 3.3657  0.9    -0.5186],[ 6.3657  1.9    -1.5186],2dcff54f-32ee-4427-9187-5dc5ac80f26c/house.obj,3.3166247903554003,154.71136048305073,155.0,0.3505446016788482,1.1626249160533273
86cf72ce-0800-4999-8b2e-5209c5b6d946/L2_R0014.wav,0.5,0.56,0.63,0.64,0.6,0.57,0.52,[-1.1125  0.9    -1.36  ],[-0.1125  1.9    -4.36  ],86cf72ce-0800-4999-8b2e-5209c5b6d946/house.obj,3.3166247903554,154.71136048305073,155.0,0.3522325456142425,1.1682231927541857
826004c1-e596-467f-99b1-b10c1b1f31e5/L3_R0004.wav,0.73,0.75,0.84,0.94,0.75,0.64,0.56,[0.3039 1.9    0.4993],[0.3039 1.9    1.4993],826004c1-e596-467f-99b1-b10c1b1f31e5/house.obj,1.0,46.647230320699705,46.0,1.0003714561462402,1.0003714561462402
c71f45dd-e8b6-4214-996a-c3359126bdc4/L1_R0002.wav,0.45,0.48,0.47,0.52,0.49,0.4,0.35,[-0.2739  1.9999 -2.5338],[-1.2739  0.9999 -5.5338],c71f45dd-e8b6-4214-996a-c3359126bdc4/house.obj,3.3166247903554003,154.71136048305073,155.0,0.3560600280761719,1.1809175159720715
c71f45dd-e8b6-4214-996a-c3359126bdc4/L4_R0072.wav,2.25,2.57,1.8,1.6,1.66,1.53,1.37,[0.7261 1.9999 2.4662],[0.7261 0.9999 4.4662],c71f45dd-e8b6-4214-996a-c3359126bdc4/house.obj,2.2360679774997894,104.30637795917384,113.0,0.3771273195743561,0.8432823227405472
4e8acec6-a626-47bf-8a90-053e425e6522/L3_R0017.wav,0.63,0.73,0.74,0.79,0.61,0.63,0.58,[ 5.9694  0.9999 -2.317 ],[ 2.9694  1.9999 -1.317 ],4e8acec6-a626-47bf-8a90-053e425e6522/house.obj,3.3166247903554003,154.71136048305073,155.0,0.3506712019443512,1.16304480163236
dcc0189f-8b90-4418-8afd-370e57e0c50d/L5_R0003.wav,0.81,0.83,0.9,0.85,0.52,0.56,0.55,[ 4.446   1.9    -2.1249],[ 4.446   1.9    -1.1249],dcc0189f-8b90-4418-8afd-370e57e0c50d/house.obj,0.9999999999999998,46.6472303206997,46.0,1.0004515647888184,1.0004515647888181
80261497-c204-4078-8155-a0a435138c70/L1_R0057.wav,0.32,0.26,0.25,0.31,0.29,0.29,0.3,[-2.808   1.9     3.3974],[0.192  1.9    2.3974],80261497-c204-4078-8155-a0a435138c70/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3797928988933563,1.2010105996610487
80261497-c204-4078-8155-a0a435138c70/L1_R0059.wav,0.37,0.28,0.27,0.27,0.28,0.28,0.28,[-2.808   1.9     3.3974],[3.192  1.9    2.3974],80261497-c204-4078-8155-a0a435138c70/house.obj,6.082762530298219,283.7440247369432,288.0,0.1497749835252761,0.9110456577635826
95fa3378-06e7-47e9-ad11-e868fe7d41ca/L3_R0086.wav,0.31,0.33,0.61,0.76,0.74,0.72,0.68,[ 0.63    1.9    -1.5487],[-4.37    1.9     1.4513],95fa3378-06e7-47e9-ad11-e868fe7d41ca/house.obj,5.830951894845301,271.9977560277691,271.0,0.1532039791345596,0.8933250324325003
95fa3378-06e7-47e9-ad11-e868fe7d41ca/L5_R0070.wav,0.36,0.36,0.57,0.77,0.72,0.73,0.67,[ 4.63    1.9    -1.5487],[-3.37    0.9     0.4513],95fa3378-06e7-47e9-ad11-e868fe7d41ca/house.obj,8.306623862918075,387.48099652095976,398.0,0.1097105890512466,0.9113245970278835
73818192-7ca3-4161-8cf1-ca3e5e51b1ab/L1_R0042.wav,0.51,0.51,0.41,0.4,0.3,0.29,0.28,[ 2.275   0.9998 -2.6258],[1.275  1.9998 0.3742],73818192-7ca3-4161-8cf1-ca3e5e51b1ab/house.obj,3.3166247903554,154.71136048305073,155.0,0.3508934378623962,1.1637818747874553
21dbec2a-cc29-4097-9dc5-1794adda9316/L5_R0009.wav,0.67,0.63,0.63,0.56,0.45,0.42,0.36,[-4.5285  1.9     6.6576],[-5.5285  1.9     6.6576],21dbec2a-cc29-4097-9dc5-1794adda9316/house.obj,1.0,46.647230320699705,46.0,1.000566840171814,1.000566840171814
c26d36fa-6f61-49b9-929d-8cb6f76ff916/L1_R0107.wav,0.37,0.43,0.46,0.46,0.46,0.46,0.42,[ 3.2000e-03  9.9930e-01 -3.4402e+00],[ 1.0032  1.9993 -0.4402],c26d36fa-6f61-49b9-929d-8cb6f76ff916/house.obj,3.3166247903554,154.71136048305073,155.0,0.3500350415706634,1.160934896366345
c26d36fa-6f61-49b9-929d-8cb6f76ff916/L2_R0116.wav,0.33,0.4,0.45,0.46,0.48,0.47,0.44,[3.2000e-03 1.9993e+00 3.5598e+00],[1.0032 1.9993 0.5598],c26d36fa-6f61-49b9-929d-8cb6f76ff916/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3912635445594787,1.2372839661987347
c26d36fa-6f61-49b9-929d-8cb6f76ff916/L5_R0030.wav,0.44,0.46,0.56,0.5,0.5,0.5,0.46,[-3.9968  0.9993 -2.4402],[-3.9968  1.9993 -5.4402],c26d36fa-6f61-49b9-929d-8cb6f76ff916/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3820823132991791,1.2082503636914497
12e02122-9313-4ea8-bd6b-e784d5ec9de7/L2_R0004.wav,0.6,0.52,0.4,0.41,0.43,0.35,0.31,[-7.5485  1.9     0.4741],[-7.5485  1.9     1.4741],12e02122-9313-4ea8-bd6b-e784d5ec9de7/house.obj,1.0,46.647230320699705,46.0,1.0010097026824951,1.0010097026824951
12e02122-9313-4ea8-bd6b-e784d5ec9de7/L3_R0002.wav,0.6,0.52,0.45,0.4,0.42,0.35,0.3,[-7.5485  1.9    -0.5259],[-7.5485  1.9    -1.5259],12e02122-9313-4ea8-bd6b-e784d5ec9de7/house.obj,1.0,46.647230320699705,46.0,1.0016932487487793,1.0016932487487793
0f8fa784-6039-4bbc-a439-8fbfffa3a43a/L2_R0042.wav,0.4,0.32,0.26,0.29,0.21,0.2,0.19,[ 1.8196  1.95   -2.3217],[1.8196 0.95   0.6783],0f8fa784-6039-4bbc-a439-8fbfffa3a43a/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3866155743598938,1.222585793871459
0f8fa784-6039-4bbc-a439-8fbfffa3a43a/L5_R0056.wav,0.36,0.31,0.28,0.31,0.19,0.19,0.18,[-0.1804  1.95    2.6783],[2.8196 0.95   1.6783],0f8fa784-6039-4bbc-a439-8fbfffa3a43a/house.obj,3.3166247903554,154.71136048305073,155.0,0.3515728414058685,1.1660352014223907
0dbb30c0-3770-472f-a938-58412841c855/L5_R0057.wav,1.15,0.91,0.85,0.68,0.53,0.5,0.47,[0.2471 1.9    6.0357],[-0.7529  1.9    -0.9643],0dbb30c0-3770-472f-a938-58412841c855/house.obj,7.071067811865476,329.8457288333749,328.0,0.1064765527844429,0.7529029251124696
0dbb30c0-3770-472f-a938-58412841c855/L5_R0095.wav,0.93,0.85,0.81,0.63,0.51,0.5,0.45,[0.2471 1.9    6.0357],[-1.7529  1.9     2.0357],0dbb30c0-3770-472f-a938-58412841c855/house.obj,4.47213595499958,208.61275591834772,214.0,0.1810713708400726,0.8097757879549511
6a59baa9-90bc-4848-b749-c9e4d9e4d7b6/L2_R0038.wav,0.37,0.5,0.48,0.58,0.61,0.64,0.61,[-1.8919  1.9    -3.6127],[3.1081 1.9    5.3873],6a59baa9-90bc-4848-b749-c9e4d9e4d7b6/house.obj,10.295630140987,480.2626304833586,480.0,0.0882970318198204,0.9090735821638313
a43305c0-dd5c-4775-8dfb-4473025a277b/L1_R0004.wav,0.92,1.11,1.31,1.25,0.64,0.65,0.63,[-1.457   0.9995  2.2985],[-2.457   1.9995 -5.7015],a43305c0-dd5c-4775-8dfb-4473025a277b/house.obj,8.12403840463596,378.9638905952635,384.0,0.0865022018551826,0.7027472099570755
a43305c0-dd5c-4775-8dfb-4473025a277b/L1_R0126.wav,0.76,1.04,1.03,0.93,0.56,0.61,0.57,[-1.457   0.9995  2.2985],[-2.457   0.9995  5.2985],a43305c0-dd5c-4775-8dfb-4473025a277b/house.obj,3.162277660168379,147.51149435187773,147.0,0.3814177215099334,1.2061487399231867
b4dd7f88-1d68-47ff-b99a-0a96d8b8b116/L3_R0001.wav,0.26,0.27,0.29,0.35,0.3,0.3,0.29,[-2.2252  1.9     0.4879],[-3.2252  1.9     0.4879],b4dd7f88-1d68-47ff-b99a-0a96d8b8b116/house.obj,1.0,46.647230320699705,46.0,1.0067318677902222,1.0067318677902222
b4dd7f88-1d68-47ff-b99a-0a96d8b8b116/L5_R0001.wav,0.28,0.27,0.32,0.3,0.3,0.29,0.28,[-3.2252  0.9     0.4879],[-3.2252  1.9     0.4879],b4dd7f88-1d68-47ff-b99a-0a96d8b8b116/house.obj,1.0,46.6472303206997,46.0,1.0032068490982056,1.0032068490982056
8a39ca20-ec8b-4a7a-844f-2516b6dce707/L1_R0049.wav,0.69,0.46,0.33,0.41,0.43,0.43,0.41,[ 3.3314  1.9974 -3.235 ],[ 2.3314  1.9974 -0.235 ],8a39ca20-ec8b-4a7a-844f-2516b6dce707/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3797353208065033,1.2008285217632781
8a39ca20-ec8b-4a7a-844f-2516b6dce707/L4_R0053.wav,0.5,0.39,0.38,0.37,0.41,0.39,0.39,[-2.6686  0.9974 -0.235 ],[-2.6686  0.9974  0.765 ],8a39ca20-ec8b-4a7a-844f-2516b6dce707/house.obj,1.0,46.647230320699705,46.0,1.0717992782592771,1.0717992782592771
3aad7ee0-e494-4a55-b296-d55005b8ebc8/L1_R0013.wav,0.2,0.28,0.25,0.33,0.34,0.32,0.31,[-1.8627  1.9    -0.6507],[ 2.1373  1.9    -5.6507],3aad7ee0-e494-4a55-b296-d55005b8ebc8/house.obj,6.4031242374328485,298.6880110755848,299.0,0.119465135037899,0.7649501016893593
3aad7ee0-e494-4a55-b296-d55005b8ebc8/L5_R0060.wav,0.15,0.19,0.18,0.22,0.22,0.2,0.19,[-0.8627  1.9     4.3493],[2.1373 0.9    4.3493],3aad7ee0-e494-4a55-b296-d55005b8ebc8/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3869466483592987,1.22363274178364
e396e943-0f12-4455-938a-47a4b44bc25c/L1_R0024.wav,0.51,0.47,0.51,0.47,0.32,0.3,0.29,[ 2.3472  1.9997 -2.9791],[ 2.3472  1.9997 -3.9791],e396e943-0f12-4455-938a-47a4b44bc25c/house.obj,1.0,46.647230320699705,46.0,0.9998207092285156,0.9998207092285156
e396e943-0f12-4455-938a-47a4b44bc25c/L5_R0043.wav,0.72,0.62,0.57,0.51,0.33,0.32,0.3,[-0.6528  0.9997  0.0209],[0.3472 0.9997 0.0209],e396e943-0f12-4455-938a-47a4b44bc25c/house.obj,1.0,46.647230320699705,46.0,0.998270869255066,0.998270869255066
e396e943-0f12-4455-938a-47a4b44bc25c/L5_R0051.wav,0.66,0.68,0.55,0.57,0.33,0.31,0.31,[-0.6528  0.9997  0.0209],[2.3472 0.9997 1.0209],e396e943-0f12-4455-938a-47a4b44bc25c/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3830189406871795,1.2112122395564253
e5ae3779-f093-4a26-8b90-af198b3e35eb/L3_R0006.wav,0.7,0.56,0.49,0.43,0.32,0.28,0.27,[-1.5772  0.9    -5.6599],[-1.5772  1.9    -5.6599],e5ae3779-f093-4a26-8b90-af198b3e35eb/house.obj,1.0,46.6472303206997,46.0,0.9969378709793092,0.9969378709793092
e5ae3779-f093-4a26-8b90-af198b3e35eb/L5_R0028.wav,0.86,0.62,0.63,0.57,0.46,0.37,0.34,[-2.5772  1.9     2.3401],[-2.5772  1.9    -0.6599],e5ae3779-f093-4a26-8b90-af198b3e35eb/house.obj,3.0,139.94169096209913,158.0,0.2541975677013397,0.7625927031040192
e5ae3779-f093-4a26-8b90-af198b3e35eb/L5_R0052.wav,0.74,0.57,0.53,0.52,0.45,0.36,0.33,[-2.5772  1.9     2.3401],[-2.5772  1.9     3.3401],e5ae3779-f093-4a26-8b90-af198b3e35eb/house.obj,1.0,46.647230320699705,46.0,0.9998169541358948,0.9998169541358948
672b75fe-1120-4627-80a9-5616d99c3423/L1_R0001.wav,0.53,0.59,0.65,0.61,0.51,0.51,0.48,[-13.1168   1.9     -0.406 ],[-13.1168   0.9     -3.406 ],672b75fe-1120-4627-80a9-5616d99c3423/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3831837475299835,1.2117334045536674
2fd1c5b2-77b5-444b-ad6e-706fadaa0084/L1_R0001.wav,0.95,1.01,1.06,1.36,1.5,1.26,0.94,[-1.2159  1.9    -2.1257],[-0.2159  1.9    -2.1257],2fd1c5b2-77b5-444b-ad6e-706fadaa0084/house.obj,1.0,46.647230320699705,46.0,1.0011348724365234,1.0011348724365234
2fd1c5b2-77b5-444b-ad6e-706fadaa0084/L1_R0002.wav,1.03,1.04,1.09,1.39,1.52,1.26,0.97,[-1.2159  1.9    -2.1257],[-1.2159  1.9    -1.1257],2fd1c5b2-77b5-444b-ad6e-706fadaa0084/house.obj,1.0000000000000002,46.64723032069972,46.0,1.0008363723754885,1.0008363723754887
2fd1c5b2-77b5-444b-ad6e-706fadaa0084/L4_R0001.wav,0.9,1.03,1.05,1.36,1.49,1.24,0.92,[-0.2159  1.9    -3.1257],[-0.2159  1.9    -2.1257],2fd1c5b2-77b5-444b-ad6e-706fadaa0084/house.obj,1.0,46.647230320699705,46.0,0.9990785717964172,0.9990785717964172
1d611ea0-440f-429e-aec2-840708b60211/L1_R0042.wav,0.83,0.8,0.71,0.71,0.67,0.63,0.56,[-2.3147  0.9    -1.4511],[-1.3147  0.9    -1.4511],1d611ea0-440f-429e-aec2-840708b60211/house.obj,1.0000000000000002,46.64723032069972,46.0,0.9979337453842164,0.9979337453842166
1d611ea0-440f-429e-aec2-840708b60211/L1_R0084.wav,0.68,0.88,0.83,0.79,0.7,0.67,0.59,[-2.3147  0.9    -1.4511],[-2.3147  1.9     4.5489],1d611ea0-440f-429e-aec2-840708b60211/house.obj,6.082762530298219,283.7440247369432,288.0,0.1769129186868667,1.0761192729141684
0363cf51-5e28-4b32-8a3b-68726d8da273/L1_R0073.wav,1.04,1.27,1.28,1.57,1.58,1.41,1.23,[0.0142 0.9996 0.9035],[5.0142 0.9996 2.9035],0363cf51-5e28-4b32-8a3b-68726d8da273/house.obj,5.385164807134504,251.20302307332963,250.0,0.1820741295814514,0.9804991949116794
c1982dec-3263-4d8f-abd1-1c4b75f907a0/L2_R0043.wav,0.87,0.69,0.55,0.56,0.61,0.58,0.51,[-5.152   0.9     1.0746],[-5.152   1.9     1.0746],c1982dec-3263-4d8f-abd1-1c4b75f907a0/house.obj,1.0,46.6472303206997,46.0,1.0001859664916992,1.0001859664916992
c1982dec-3263-4d8f-abd1-1c4b75f907a0/L3_R0058.wav,1.03,0.73,0.61,0.56,0.62,0.6,0.53,[-1.152   0.9     3.0746],[-5.152   0.9     2.0746],c1982dec-3263-4d8f-abd1-1c4b75f907a0/house.obj,4.123105625617661,192.3314577547597,191.0,0.228752925992012,0.943172476034165
551be300-b549-4cc2-8454-06cfd558bab0/L3_R0068.wav,0.9,0.88,0.7,0.72,0.56,0.51,0.44,[4.2826 1.9974 2.9764],[3.2826 1.9974 2.9764],551be300-b549-4cc2-8454-06cfd558bab0/house.obj,1.0000000000000004,46.64723032069973,46.0,0.9856452941894532,0.9856452941894537
551be300-b549-4cc2-8454-06cfd558bab0/L5_R0054.wav,0.98,0.95,0.61,0.68,0.55,0.49,0.44,[3.2826 1.9974 4.9764],[3.2826 0.9974 1.9764],551be300-b549-4cc2-8454-06cfd558bab0/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3833065927028656,1.212121875099532
7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/L1_R0028.wav,0.56,0.48,0.53,0.63,0.68,0.69,0.64,[-4.1379  1.9     1.8695],[-3.1379  1.9    -0.1305],7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/house.obj,2.23606797749979,104.30637795917389,123.0,0.3567676246166229,0.7977566608138963
7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/L1_R0044.wav,0.54,0.46,0.53,0.7,0.68,0.69,0.64,[-4.1379  1.9     1.8695],[-5.1379  1.9     1.8695],7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/house.obj,1.0,46.647230320699705,46.0,0.99920392036438,0.99920392036438
7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/L3_R0042.wav,0.5,0.48,0.57,0.65,0.66,0.67,0.63,[-3.1379  0.9    -4.1305],[-2.1379  0.9     1.8695],7659a6c9-9fc7-4be5-bc93-5b202ff2a22b/house.obj,6.082762530298219,283.7440247369432,296.0,0.1507760286331176,0.9171347774366991
181fa1b2-dd7a-43c3-b09c-163924bb37de/L1_R0037.wav,0.43,0.65,0.63,0.54,0.41,0.35,0.32,[-1.4661  1.9999  1.71  ],[-1.4661  0.9999  4.71  ],181fa1b2-dd7a-43c3-b09c-163924bb37de/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3922900855541229,1.2405301738533452
181fa1b2-dd7a-43c3-b09c-163924bb37de/L5_R0007.wav,0.48,0.47,0.56,0.52,0.36,0.33,0.3,[-0.4661  1.9999 -0.29  ],[-1.4661  0.9999 -3.29  ],181fa1b2-dd7a-43c3-b09c-163924bb37de/house.obj,3.3166247903554,154.71136048305073,155.0,0.3504772484302521,1.1624015305993223
3657101a-8373-4753-a960-17be0bfea8fd/L2_R0065.wav,0.96,0.85,0.84,0.77,0.77,0.77,0.7,[-0.4771  1.9988  1.5055],[2.5229 0.9988 1.5055],3657101a-8373-4753-a960-17be0bfea8fd/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3841177821159363,1.2146870812586503
3657101a-8373-4753-a960-17be0bfea8fd/L5_R0012.wav,0.88,0.78,0.65,0.66,0.65,0.64,0.58,[-0.4771  1.9988  0.5055],[-1.4771  1.9988 -2.4945],3657101a-8373-4753-a960-17be0bfea8fd/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3792055547237396,1.1991532543146397
da0e2064-ac31-434a-bea9-59fd362db565/L1_R0012.wav,0.26,0.26,0.27,0.38,0.4,0.36,0.31,[-3.3411  0.9999 -1.0883],[-0.3411  1.9999 -1.0883],da0e2064-ac31-434a-bea9-59fd362db565/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3910270929336548,1.2365362405046814
fbf6c8eb-b049-44e3-8072-417750bdd28b/L1_R0011.wav,0.9,0.83,0.76,0.76,0.33,0.27,0.24,[3.5882 1.9    0.455 ],[2.5882 1.9    0.455 ],fbf6c8eb-b049-44e3-8072-417750bdd28b/house.obj,1.0,46.647230320699705,46.0,0.9993072152137756,0.9993072152137756
fbf6c8eb-b049-44e3-8072-417750bdd28b/L4_R0006.wav,0.54,0.54,0.67,0.62,0.51,0.45,0.39,[ 2.5882  1.9    -2.545 ],[ 2.5882  1.9    -3.545 ],fbf6c8eb-b049-44e3-8072-417750bdd28b/house.obj,1.0,46.647230320699705,46.0,1.0015130043029783,1.0015130043029783
fbf6c8eb-b049-44e3-8072-417750bdd28b/L5_R0011.wav,0.76,0.85,0.85,0.79,0.33,0.27,0.24,[2.5882 0.9    0.455 ],[2.5882 1.9    0.455 ],fbf6c8eb-b049-44e3-8072-417750bdd28b/house.obj,1.0,46.6472303206997,46.0,1.000910401344299,1.000910401344299
8458bf29-9feb-4dc2-a804-bb2f7b9be0b6/L2_R0027.wav,0.57,0.52,0.53,0.55,0.36,0.33,0.33,[-2.1057  1.9    -4.06  ],[-2.1057  1.9    -1.06  ],8458bf29-9feb-4dc2-a804-bb2f7b9be0b6/house.obj,3.0,139.9416909620991,158.0,0.3210388422012329,0.9631165266036987
d324227f-c324-4389-81cb-c09bef82e579/L4_R0027.wav,0.37,0.42,0.39,0.41,0.39,0.35,0.35,[ 3.3873  1.9    -1.0302],[-1.6127  0.9    -3.0302],d324227f-c324-4389-81cb-c09bef82e579/house.obj,5.477225575051661,255.49740291786176,256.0,0.1611013710498809,0.8823885496902949
dad0b720-0403-420a-97cf-a92ba509dff4/L2_R0055.wav,0.47,0.38,0.48,0.52,0.49,0.49,0.47,[3.4531 0.9    1.8046],[4.4531 0.9    1.8046],dad0b720-0403-420a-97cf-a92ba509dff4/house.obj,1.0,46.647230320699705,46.0,0.998516857624054,0.998516857624054
dad0b720-0403-420a-97cf-a92ba509dff4/L5_R0019.wav,0.47,0.43,0.46,0.48,0.48,0.48,0.47,[ 3.4531  1.9    -2.1954],[ 3.4531  0.9    -1.1954],dad0b720-0403-420a-97cf-a92ba509dff4/house.obj,1.414213562373095,65.96914576667498,68.0,0.727744996547699,1.029186844066917
06c66458-43ea-462b-b6f2-10be1abfdea3/L5_R0045.wav,1.37,1.49,1.79,1.96,2.11,1.99,1.82,[4.5424 0.9    3.2668],[7.5424 0.9    4.2668],06c66458-43ea-462b-b6f2-10be1abfdea3/house.obj,3.1622776601683795,147.51149435187776,147.0,0.3823313415050506,1.2090378600236291
a37f9f03-7361-4fe4-8aa7-718f41855ea5/L3_R0003.wav,0.29,0.35,0.37,0.39,0.3,0.25,0.22,[-1.5378  1.9     0.8832],[-0.5378  1.9    -3.1168],a37f9f03-7361-4fe4-8aa7-718f41855ea5/house.obj,4.123105625617661,192.3314577547597,191.0,0.2281687408685684,0.9407638190652926
42c27e8c-a8dd-46a5-b755-0dc5c67b8af4/L5_R0005.wav,0.77,0.98,0.9,0.92,0.56,0.57,0.53,[2.5581 1.9986 2.2315],[-0.4419  0.9986 -2.7685],42c27e8c-a8dd-46a5-b755-0dc5c67b8af4/house.obj,5.916079783099616,275.968736237883,276.0,0.1659795045852661,0.9819479914857829
665a5c8c-111c-47da-81f5-daad02321c46/L2_R0009.wav,0.74,0.52,0.57,0.82,0.76,0.71,0.64,[-0.0352  0.9986  3.106 ],[-0.0352  0.9986 -2.894 ],665a5c8c-111c-47da-81f5-daad02321c46/house.obj,6.0,279.88338192419826,279.0,0.1432380229234695,0.8594281375408169
665a5c8c-111c-47da-81f5-daad02321c46/L3_R0034.wav,0.62,0.49,0.5,0.67,0.67,0.62,0.56,[3.9648 1.9986 0.106 ],[2.9648 1.9986 0.106 ],665a5c8c-111c-47da-81f5-daad02321c46/house.obj,1.0,46.647230320699705,46.0,0.9982272982597352,0.9982272982597352
665a5c8c-111c-47da-81f5-daad02321c46/L4_R0022.wav,0.68,0.52,0.54,0.74,0.72,0.67,0.6,[-0.0352  0.9986 -0.894 ],[ 3.9648  0.9986 -1.894 ],665a5c8c-111c-47da-81f5-daad02321c46/house.obj,4.123105625617661,192.3314577547597,191.0,0.2265887111425399,0.9342491896132613
665a5c8c-111c-47da-81f5-daad02321c46/L4_R0028.wav,0.65,0.52,0.52,0.76,0.77,0.72,0.64,[-0.0352  0.9986 -0.894 ],[ 0.9648  0.9986 -0.894 ],665a5c8c-111c-47da-81f5-daad02321c46/house.obj,1.0,46.647230320699705,46.0,1.0011011362075806,1.0011011362075806
1d46c47d-28e5-466a-a9d3-9b350cb0f38f/L2_R0012.wav,0.51,0.58,0.49,0.46,0.5,0.47,0.41,[ 4.9578  1.9    -1.5481],[ 1.9578  1.9    -1.5481],1d46c47d-28e5-466a-a9d3-9b350cb0f38f/house.obj,3.0,139.94169096209913,147.0,0.3395158052444458,1.0185474157333374
58e1b2c7-9c81-435e-8b80-95481d2da626/L2_R0071.wav,1.13,1.05,0.86,0.76,0.6,0.63,0.59,[5.844  1.9    2.9441],[4.844  1.9    2.9441],58e1b2c7-9c81-435e-8b80-95481d2da626/house.obj,1.0,46.647230320699705,46.0,0.9948577880859376,0.9948577880859376
58e1b2c7-9c81-435e-8b80-95481d2da626/L5_R0051.wav,0.76,0.68,0.6,0.53,0.5,0.51,0.49,[-6.156   1.9     3.9441],[1.844  1.9    1.9441],58e1b2c7-9c81-435e-8b80-95481d2da626/house.obj,8.246211251235321,384.6629155095194,383.0,0.1086972877383232,0.8963407971265239
58e1b2c7-9c81-435e-8b80-95481d2da626/L5_R0075.wav,0.67,0.61,0.58,0.48,0.48,0.49,0.46,[-6.156   1.9     3.9441],[-2.156   0.9     3.9441],58e1b2c7-9c81-435e-8b80-95481d2da626/house.obj,4.12310562561766,192.33145775475964,191.0,0.2294999361038208,0.946252477628557
2bfe5285-ad47-4530-8cac-3e504ac454b4/L1_R0084.wav,0.43,0.42,0.42,0.45,0.38,0.37,0.36,[2.0593 0.9    3.8098],[5.0593 1.9    2.8098],2bfe5285-ad47-4530-8cac-3e504ac454b4/house.obj,3.3166247903554003,154.71136048305073,155.0,0.3520275354385376,1.167543250923168
2bfe5285-ad47-4530-8cac-3e504ac454b4/L1_R0089.wav,0.3,0.35,0.45,0.48,0.4,0.37,0.36,[2.0593 0.9    3.8098],[3.0593 0.9    3.8098],2bfe5285-ad47-4530-8cac-3e504ac454b4/house.obj,1.0,46.647230320699705,46.0,0.997825026512146,0.997825026512146
2bfe5285-ad47-4530-8cac-3e504ac454b4/L3_R0023.wav,0.51,0.53,0.57,0.66,0.42,0.35,0.32,[-3.9407  0.9     0.8098],[-3.9407  0.9    -0.1902],2bfe5285-ad47-4530-8cac-3e504ac454b4/house.obj,1.0,46.647230320699705,46.0,1.0010533332824707,1.0010533332824707
a4512fc9-ddeb-4479-b8e5-517bb92f3448/L1_R0004.wav,0.32,0.27,0.36,0.73,0.34,0.21,0.19,[ 2.5997  1.9    -3.523 ],[ 2.5997  1.9    -1.523 ],a4512fc9-ddeb-4479-b8e5-517bb92f3448/house.obj,2.0,93.2944606413994,102.0,0.3689249455928802,0.7378498911857604
a4512fc9-ddeb-4479-b8e5-517bb92f3448/L2_R0002.wav,0.38,0.36,0.6,0.85,0.27,0.2,0.19,[2.5997 1.9    2.477 ],[ 2.5997  1.9    -2.523 ],a4512fc9-ddeb-4479-b8e5-517bb92f3448/house.obj,5.0,233.2361516034985,236.0,0.173304334282875,0.8665216714143751
a4512fc9-ddeb-4479-b8e5-517bb92f3448/L3_R0005.wav,0.39,0.29,0.63,0.75,0.21,0.2,0.18,[2.5997 1.9    0.477 ],[ 2.5997  1.9    -0.523 ],a4512fc9-ddeb-4479-b8e5-517bb92f3448/house.obj,1.0,46.647230320699705,46.0,0.9914621114730836,0.9914621114730836
a4512fc9-ddeb-4479-b8e5-517bb92f3448/L3_R0007.wav,0.28,0.58,1.22,1.6,0.23,0.22,0.21,[2.5997 1.9    0.477 ],[2.5997 1.9    1.477 ],a4512fc9-ddeb-4479-b8e5-517bb92f3448/house.obj,1.0,46.647230320699705,46.0,0.9890661835670472,0.9890661835670472
a4512fc9-ddeb-4479-b8e5-517bb92f3448/L4_R0007.wav,0.3,0.81,1.24,1.76,0.25,0.19,0.18,[1.5997 1.9    1.477 ],[2.5997 1.9    1.477 ],a4512fc9-ddeb-4479-b8e5-517bb92f3448/house.obj,1.0,46.647230320699705,46.0,0.9910596013069152,0.9910596013069152
