rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name
45f0c9b3-a06b-4e38-838f-1829297ee000/L3_R0012.wav,0.99,0.9,0.81,1.02,0.98,0.93,0.85,[1.0014 1.     0.0892],[ 3.0014  2.     -3.9108],45f0c9b3-a06b-4e38-838f-1829297ee000/house.obj
45f0c9b3-a06b-4e38-838f-1829297ee000/L4_R0083.wav,0.94,0.84,0.66,0.9,0.85,0.8,0.74,[ 1.0014  1.     -2.9108],[3.0014 2.     2.0892],45f0c9b3-a06b-4e38-838f-1829297ee000/house.obj
45f0c9b3-a06b-4e38-838f-1829297ee000/L5_R0040.wav,0.77,0.84,0.79,1.03,0.97,0.89,0.81,[-2.9986  1.     -2.9108],[ 2.0014  2.     -1.9108],45f0c9b3-a06b-4e38-838f-1829297ee000/house.obj
45f0c9b3-a06b-4e38-838f-1829297ee000/L5_R0054.wav,0.93,0.79,0.72,1.03,1.02,0.95,0.83,[-2.9986  1.     -2.9108],[-0.9986  1.      0.0892],45f0c9b3-a06b-4e38-838f-1829297ee000/house.obj
45f0c9b3-a06b-4e38-838f-1829297ee000/L5_R0105.wav,1.03,0.93,0.83,1.05,1.0,0.92,0.83,[-2.9986  1.     -2.9108],[4.0014 1.     5.0892],45f0c9b3-a06b-4e38-838f-1829297ee000/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L1_R0006.wav,0.86,0.63,0.56,0.92,0.84,0.78,0.68,[-2.0733  1.9     1.8568],[-1.0733  1.9    -1.1432],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L1_R0008.wav,0.77,0.53,0.54,0.86,0.82,0.75,0.66,[-2.0733  1.9     1.8568],[-4.0733  1.9    -0.1432],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L2_R0005.wav,0.87,0.62,0.52,0.92,0.88,0.8,0.69,[-0.0733  1.9    -1.1432],[-2.0733  1.9    -1.1432],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L2_R0015.wav,1.04,1.24,0.79,0.99,0.94,0.85,0.74,[-0.0733  1.9    -1.1432],[2.9267 1.9    0.8568],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L2_R0021.wav,0.83,0.65,0.61,0.89,0.84,0.77,0.68,[-0.0733  1.9    -1.1432],[-4.0733  1.9     2.8568],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L3_R0005.wav,1.08,1.03,0.87,1.02,0.97,0.86,0.76,[1.9267 1.9    0.8568],[-2.0733  1.9    -1.1432],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L3_R0010.wav,1.15,1.19,0.9,0.99,0.93,0.84,0.75,[1.9267 1.9    0.8568],[-3.0733  0.9     0.8568],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L3_R0012.wav,1.32,1.26,0.83,0.99,0.92,0.83,0.74,[1.9267 1.9    0.8568],[-4.0733  1.9     0.8568],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L4_R0007.wav,0.61,0.58,0.55,0.87,0.83,0.76,0.65,[-3.0733  1.9    -0.1432],[-5.0733  1.9    -0.1432],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
f79dd946-de59-4b27-8e89-ea5b2303ee67/L5_R0018.wav,0.65,0.64,0.64,0.86,0.81,0.74,0.66,[-1.0733  0.9    -2.1432],[-5.0733  1.9     1.8568],f79dd946-de59-4b27-8e89-ea5b2303ee67/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L1_R0006.wav,0.63,0.7,0.83,0.97,0.85,0.75,0.64,[ 1.107   1.9    -2.3486],[ 2.107   1.9    -2.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L1_R0017.wav,0.64,0.73,0.81,0.97,0.88,0.79,0.66,[ 1.107   1.9    -2.3486],[ 4.107   1.9    -0.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L1_R0022.wav,0.69,0.81,1.01,1.09,1.0,0.88,0.74,[ 1.107   1.9    -2.3486],[0.107  1.9    2.6514],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L2_R0013.wav,0.5,0.79,0.96,1.1,1.01,0.88,0.73,[-0.893   1.9    -3.3486],[ 0.107   1.9    -0.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L2_R0025.wav,0.79,1.08,1.13,1.21,1.12,0.95,0.8,[-0.893   1.9    -3.3486],[3.107  1.9    2.6514],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L3_R0004.wav,0.61,0.93,0.99,1.12,1.01,0.87,0.73,[-1.893   1.9    -3.3486],[ 2.107   1.9    -3.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L3_R0024.wav,0.74,0.97,1.22,1.29,1.18,0.98,0.84,[-1.893   1.9    -3.3486],[2.107  1.9    2.6514],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L4_R0002.wav,0.69,0.86,0.95,1.09,0.93,0.81,0.67,[ 3.107   1.9    -4.3486],[ 2.107   1.9    -4.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L5_R0004.wav,0.64,0.84,1.03,1.12,1.06,0.91,0.77,[-0.893   1.9    -1.3486],[ 2.107   1.9    -3.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
67ff562a-76a1-4312-a785-b62ed8301cb5/L5_R0008.wav,0.59,0.79,0.81,0.92,0.85,0.77,0.64,[-0.893   1.9    -1.3486],[ 0.107   1.9    -1.3486],67ff562a-76a1-4312-a785-b62ed8301cb5/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L1_R0006.wav,0.78,0.88,0.94,1.03,0.5,0.48,0.45,[-2.7351  0.9997  3.7804],[ 1.2649  0.9997 -6.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L1_R0016.wav,0.7,0.86,0.95,0.97,0.49,0.45,0.42,[-2.7351  0.9997  3.7804],[-0.7351  1.9997 -5.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L1_R0028.wav,0.61,0.91,0.94,0.96,0.52,0.53,0.48,[-2.7351  0.9997  3.7804],[ 1.2649  0.9997 -3.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L2_R0097.wav,0.78,0.82,0.92,0.9,0.48,0.46,0.41,[-2.7351  0.9997  1.7804],[-2.7351  0.9997  5.7804],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L2_R0104.wav,0.79,0.81,0.93,0.95,0.49,0.45,0.42,[-2.7351  0.9997  1.7804],[-0.7351  1.9997  5.7804],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L3_R0021.wav,0.7,0.8,0.96,1.04,0.5,0.49,0.45,[-0.7351  1.9997 -7.2196],[ 1.2649  0.9997 -4.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L4_R0054.wav,0.72,0.97,1.13,1.27,0.63,0.5,0.46,[ 1.2649  0.9997 -0.2196],[-1.7351  0.9997  0.7804],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L5_R0003.wav,0.76,0.82,0.96,1.01,0.51,0.49,0.48,[ 2.2649  1.9997 -4.2196],[-1.7351  1.9997 -7.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L5_R0006.wav,0.77,0.69,0.77,0.83,0.46,0.44,0.41,[ 2.2649  1.9997 -4.2196],[ 1.2649  0.9997 -6.2196],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
7a194a1d-e680-4047-8929-7a5f0c743367/L5_R0092.wav,0.66,0.85,0.99,1.02,0.55,0.51,0.47,[ 2.2649  1.9997 -4.2196],[-2.7351  1.9997  4.7804],7a194a1d-e680-4047-8929-7a5f0c743367/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L1_R0014.wav,0.82,0.86,0.72,0.64,0.69,0.72,0.72,[-1.089   0.9     4.6402],[ 5.911   1.9    -1.3598],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L1_R0031.wav,0.66,0.82,0.76,0.66,0.69,0.73,0.72,[-1.089   0.9     4.6402],[4.911  1.9    0.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L2_R0013.wav,0.84,0.88,0.7,0.62,0.62,0.66,0.67,[2.911  0.9    3.6402],[ 4.911   1.9    -1.3598],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L2_R0027.wav,0.6,0.77,0.66,0.57,0.59,0.64,0.65,[2.911  0.9    3.6402],[0.911  1.9    0.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L3_R0001.wav,0.99,0.84,0.7,0.65,0.64,0.69,0.69,[ 4.911   0.9    -0.3598],[-2.089   1.9    -4.3598],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L3_R0003.wav,0.87,0.79,0.75,0.64,0.67,0.68,0.68,[ 4.911   0.9    -0.3598],[-0.089   1.9    -4.3598],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L3_R0037.wav,1.11,0.91,0.8,0.69,0.67,0.7,0.71,[ 4.911   0.9    -0.3598],[-4.089   1.9     1.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L4_R0043.wav,0.71,0.78,0.68,0.61,0.59,0.65,0.65,[2.911  1.9    3.6402],[3.911  1.9    1.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L4_R0059.wav,0.69,0.78,0.67,0.58,0.6,0.65,0.65,[2.911  1.9    3.6402],[0.911  1.9    3.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
af474567-7aec-4b7f-8e0a-9054871beb8a/L4_R0082.wav,0.89,0.81,0.73,0.64,0.65,0.66,0.66,[2.911  1.9    3.6402],[-3.089   1.9     6.6402],af474567-7aec-4b7f-8e0a-9054871beb8a/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L1_R0024.wav,0.59,0.4,0.24,0.32,0.36,0.31,0.29,[2.1633 1.9994 2.6963],[1.1633 0.9994 1.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L1_R0040.wav,0.65,0.43,0.28,0.3,0.34,0.31,0.29,[2.1633 1.9994 2.6963],[0.1633 0.9994 3.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L2_R0011.wav,0.66,0.48,0.39,0.46,0.46,0.42,0.39,[-1.8367  1.9994 -0.3037],[-4.8367  1.9994 -1.3037],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L2_R0030.wav,0.76,0.61,0.46,0.51,0.46,0.43,0.4,[-1.8367  1.9994 -0.3037],[3.1633 1.9994 1.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L3_R0002.wav,0.79,0.68,0.44,0.48,0.48,0.44,0.4,[ 0.1633  0.9994 -0.3037],[-5.8367  1.9994 -2.3037],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L3_R0003.wav,0.95,0.63,0.44,0.49,0.47,0.42,0.4,[ 0.1633  0.9994 -0.3037],[-4.8367  1.9994 -2.3037],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L3_R0023.wav,0.69,0.64,0.41,0.39,0.39,0.34,0.31,[ 0.1633  0.9994 -0.3037],[0.1633 0.9994 1.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L3_R0039.wav,0.66,0.62,0.45,0.44,0.42,0.39,0.36,[ 0.1633  0.9994 -0.3037],[4.1633 1.9994 2.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L4_R0027.wav,0.56,0.47,0.31,0.32,0.33,0.3,0.28,[0.1633 1.9994 2.6963],[0.1633 1.9994 1.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
be81f8c9-255f-40a8-814e-5b0813d15e95/L4_R0041.wav,0.58,0.45,0.34,0.28,0.31,0.28,0.26,[0.1633 1.9994 2.6963],[0.1633 1.9994 3.6963],be81f8c9-255f-40a8-814e-5b0813d15e95/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L1_R0009.wav,0.76,0.51,0.49,0.56,0.53,0.51,0.47,[0.3639 1.9    3.1729],[-0.6361  0.9    -4.8271],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L2_R0047.wav,0.98,0.89,0.82,0.95,0.91,0.83,0.69,[1.3639 0.9    3.1729],[-3.6361  0.9    -0.8271],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L2_R0079.wav,0.86,0.85,0.77,0.96,0.92,0.84,0.7,[1.3639 0.9    3.1729],[-4.6361  0.9     2.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L2_R0085.wav,0.94,0.83,0.8,0.96,0.93,0.83,0.69,[1.3639 0.9    3.1729],[-5.6361  1.9     2.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L3_R0010.wav,0.91,0.81,0.83,0.95,0.94,0.85,0.72,[-5.6361  0.9     2.1729],[ 0.3639  0.9    -4.8271],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L3_R0054.wav,0.99,0.91,0.78,0.98,0.96,0.87,0.71,[-5.6361  0.9     2.1729],[-4.6361  0.9     0.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L3_R0100.wav,0.92,0.9,0.77,0.97,0.96,0.87,0.7,[-5.6361  0.9     2.1729],[-4.6361  1.9     3.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L3_R0101.wav,0.88,0.9,0.77,0.97,0.96,0.87,0.71,[-5.6361  0.9     2.1729],[-3.6361  1.9     3.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L3_R0104.wav,0.98,0.88,0.84,0.89,0.85,0.77,0.68,[-5.6361  0.9     2.1729],[1.3639 1.9    3.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
d9d37ae8-b3dc-404a-acdd-8066e154de64/L4_R0097.wav,0.43,0.36,0.28,0.4,0.41,0.41,0.39,[-0.6361  0.9    -0.8271],[-0.6361  0.9     3.1729],d9d37ae8-b3dc-404a-acdd-8066e154de64/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L1_R0005.wav,0.08,0.03,0.06,0.07,0.07,0.13,0.12,[ 1.403   2.9    -0.8656],[-2.597   2.9    -4.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L1_R0053.wav,0.08,0.03,0.09,0.09,0.09,0.13,0.11,[ 1.403   2.9    -0.8656],[-1.597   2.9     3.1344],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L2_R0004.wav,0.52,0.56,0.7,0.8,0.52,0.5,0.45,[ 0.403   1.9    -4.8656],[ 1.403   1.9    -4.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L2_R0016.wav,0.56,0.59,0.79,0.78,0.53,0.52,0.48,[ 0.403   1.9    -4.8656],[ 1.403   1.9    -2.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L2_R0017.wav,0.6,0.58,0.79,0.81,0.52,0.52,0.47,[ 0.403   1.9    -4.8656],[ 2.403   1.9    -2.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L2_R0054.wav,0.68,0.65,0.82,0.82,0.53,0.54,0.49,[ 0.403   1.9    -4.8656],[-3.597   1.9     4.1344],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L3_R0030.wav,0.09,0.03,0.05,0.05,0.07,0.06,0.06,[ 2.403   2.9    -1.8656],[-2.597   2.9    -1.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L3_R0042.wav,0.09,0.04,0.07,0.09,0.13,0.16,0.12,[ 2.403   2.9    -1.8656],[0.403  2.9    0.1344],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L4_R0022.wav,0.09,0.04,0.04,0.06,0.04,0.05,0.05,[ 0.403   2.9    -1.8656],[ 1.403   2.9    -2.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
eff72f0f-049a-47b3-8685-b1b6af535435/L5_R0023.wav,0.54,0.61,0.74,0.75,0.48,0.47,0.42,[-1.597   1.9    -0.8656],[-3.597   1.9    -1.8656],eff72f0f-049a-47b3-8685-b1b6af535435/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L1_R0008.wav,0.36,0.48,0.56,0.68,0.58,0.52,0.52,[0.345 0.9   6.43 ],[-4.655  0.9   -4.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L1_R0020.wav,0.3,0.42,0.53,0.61,0.49,0.49,0.47,[0.345 0.9   6.43 ],[-1.655  1.9   -2.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L1_R0046.wav,0.31,0.35,0.51,0.62,0.46,0.48,0.47,[0.345 0.9   6.43 ],[1.345 1.9   0.43 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L1_R0066.wav,0.27,0.36,0.48,0.61,0.46,0.46,0.45,[0.345 0.9   6.43 ],[4.345 1.9   2.43 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L2_R0003.wav,0.39,0.49,0.55,0.7,0.48,0.49,0.5,[0.345 1.9   4.43 ],[-2.655  0.9   -5.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L2_R0007.wav,0.3,0.4,0.56,0.74,0.47,0.48,0.48,[0.345 1.9   4.43 ],[-0.655  1.9   -5.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L3_R0023.wav,0.4,0.43,0.53,0.64,0.49,0.51,0.5,[3.345 1.9   1.43 ],[ 1.345  1.9   -2.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L4_R0103.wav,0.21,0.48,0.58,0.7,0.47,0.48,0.46,[-4.655  0.9   -5.57 ],[1.345 1.9   5.43 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L5_R0004.wav,0.34,0.45,0.53,0.7,0.47,0.45,0.45,[-0.655  1.9    6.43 ],[-4.655  1.9   -5.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
f7e21128-2c30-42f8-945b-343e6baede2d/L5_R0021.wav,0.39,0.43,0.53,0.63,0.46,0.48,0.47,[-0.655  1.9    6.43 ],[-0.655  1.9   -2.57 ],f7e21128-2c30-42f8-945b-343e6baede2d/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L1_R0007.wav,0.24,0.31,0.28,0.24,0.29,0.29,0.29,[-1.8855  0.9996 -2.7367],[-1.8855  1.9996 -2.7367],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L1_R0016.wav,0.48,0.44,0.46,0.54,0.55,0.56,0.55,[-1.8855  0.9996 -2.7367],[ 3.1145  1.9996 -1.7367],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L2_R0013.wav,0.41,0.5,0.57,0.56,0.59,0.61,0.59,[2.1145 1.9996 3.2633],[ 2.1145  0.9996 -1.7367],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L3_R0013.wav,0.38,0.41,0.46,0.5,0.51,0.53,0.5,[ 2.1145  1.9996 -1.7367],[ 2.1145  0.9996 -1.7367],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L3_R0026.wav,0.45,0.52,0.51,0.55,0.55,0.57,0.55,[ 2.1145  1.9996 -1.7367],[2.1145 0.9996 0.2633],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L3_R0056.wav,0.57,0.55,0.53,0.6,0.59,0.61,0.59,[ 2.1145  1.9996 -1.7367],[1.1145 1.9996 3.2633],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L4_R0017.wav,0.36,0.4,0.39,0.36,0.43,0.44,0.42,[-2.8855  1.9996  0.2633],[-1.8855  0.9996 -0.7367],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L5_R0026.wav,0.42,0.44,0.42,0.46,0.5,0.52,0.49,[-1.8855  1.9996  1.2633],[2.1145 0.9996 0.2633],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L5_R0037.wav,0.44,0.39,0.38,0.4,0.44,0.45,0.43,[-1.8855  1.9996  1.2633],[-1.8855  0.9996  2.2633],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
7d0ca604-c102-4cda-9c4f-5c08b1b7830e/L5_R0040.wav,0.48,0.48,0.49,0.54,0.56,0.58,0.57,[-1.8855  1.9996  1.2633],[3.1145 0.9996 2.2633],7d0ca604-c102-4cda-9c4f-5c08b1b7830e/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L3_R0005.wav,0.89,1.04,1.02,0.99,0.98,0.93,0.82,[ 1.9539  1.9    -1.7784],[-3.0461  1.9    -5.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L3_R0006.wav,0.9,0.94,1.05,1.0,0.99,0.92,0.8,[ 1.9539  1.9    -1.7784],[-2.0461  1.9    -5.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L3_R0029.wav,0.86,0.88,1.02,0.99,1.0,0.93,0.79,[ 1.9539  1.9    -1.7784],[-2.0461  0.9    -0.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L3_R0041.wav,0.85,0.87,1.02,1.01,0.98,0.92,0.79,[ 1.9539  1.9    -1.7784],[-3.0461  1.9     1.2216],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L4_R0017.wav,0.75,0.77,0.81,0.87,0.82,0.75,0.63,[-1.0461  1.9     0.2216],[-2.0461  1.9    -3.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L4_R0028.wav,0.77,0.7,0.85,0.87,0.83,0.77,0.63,[-1.0461  1.9     0.2216],[-2.0461  1.9    -1.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L5_R0007.wav,0.53,0.6,0.55,0.54,0.57,0.52,0.46,[-4.0461  0.9    -4.7784],[-3.0461  0.9    -4.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L5_R0021.wav,0.63,0.57,0.61,0.64,0.64,0.58,0.49,[-4.0461  0.9    -4.7784],[-3.0461  1.9    -2.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L5_R0031.wav,0.57,0.63,0.72,0.7,0.71,0.65,0.54,[-4.0461  0.9    -4.7784],[-3.0461  1.9    -0.7784],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
3187cbc7-4da1-4ae6-811a-96adc72cb1d2/L5_R0042.wav,0.67,0.71,0.8,0.78,0.75,0.69,0.58,[-4.0461  0.9    -4.7784],[-2.0461  1.9     1.2216],3187cbc7-4da1-4ae6-811a-96adc72cb1d2/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L1_R0046.wav,0.24,0.34,0.26,0.3,0.32,0.31,0.3,[-2.9436  1.9     5.9474],[-0.9436  1.9     4.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/L1_R0049.wav,0.32,0.37,0.25,0.37,0.35,0.36,0.34,[-2.9436  1.9     5.9474],[2.0564 1.9    4.9474],9ddbde94-1d82-4d74-b262-a19cf0f9c5fd/house.obj
