rir_name,T60_125Hz,T60_250Hz,T60_500Hz,T60_1000Hz,T60_2000Hz,T60_4000Hz,T60_8000Hz,Source_Pos,Receiver_Pos,mesh_name,Distance
f3b0bfe4-ebe2-4be3-ad5b-0ab1dadc32ed/L1_R0025.wav,0.44,0.33,0.39,0.38,0.42,0.38,0.36,[ 4.5166  0.9    -0.0112],[ 3.5166  0.9    -0.0112],f3b0bfe4-ebe2-4be3-ad5b-0ab1dadc32ed/house.obj,1.0000000000000004
5d522173-3fc1-4964-898d-48ab76e67f4d/L5_R0038.wav,0.23,0.25,0.25,0.23,0.25,0.23,0.22,[-4.302   1.9     0.1509],[-3.302   1.9     0.1509],5d522173-3fc1-4964-898d-48ab76e67f4d/house.obj,0.9999999999999996
7869139b-5942-44de-818c-e3afdf89d347/L1_R0002.wav,0.47,0.42,0.36,0.48,0.47,0.4,0.35,[-2.5509  1.9     1.5342],[-3.5509  1.9     1.5342],7869139b-5942-44de-818c-e3afdf89d347/house.obj,1.0
7869139b-5942-44de-818c-e3afdf89d347/L2_R0001.wav,0.62,0.92,0.59,0.7,0.66,0.54,0.45,[-1.5509  0.9    -1.4658],[-1.5509  1.9    -1.4658],7869139b-5942-44de-818c-e3afdf89d347/house.obj,0.9999999999999999
7869139b-5942-44de-818c-e3afdf89d347/L3_R0002.wav,0.37,0.43,0.34,0.48,0.47,0.4,0.35,[-4.5509  1.9     1.5342],[-3.5509  1.9     1.5342],7869139b-5942-44de-818c-e3afdf89d347/house.obj,1.0000000000000004
7869139b-5942-44de-818c-e3afdf89d347/L5_R0002.wav,0.31,0.38,0.35,0.49,0.47,0.41,0.36,[-3.5509  1.9     2.5342],[-3.5509  1.9     1.5342],7869139b-5942-44de-818c-e3afdf89d347/house.obj,0.9999999999999998
7869139b-5942-44de-818c-e3afdf89d347/L5_R0003.wav,0.31,0.36,0.35,0.46,0.45,0.39,0.35,[-3.5509  1.9     2.5342],[-4.5509  1.9     2.5342],7869139b-5942-44de-818c-e3afdf89d347/house.obj,1.0000000000000004
0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/L1_R0005.wav,0.4,0.55,0.5,0.47,0.42,0.43,0.41,[ 3.7496  1.9    -4.0852],[ 2.7496  1.9    -4.0852],0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/house.obj,1.0
0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/L2_R0026.wav,0.34,0.47,0.38,0.31,0.32,0.31,0.31,[1.7496 1.9    0.9148],[2.7496 1.9    0.9148],0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/house.obj,1.0
0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/L4_R0027.wav,0.47,0.56,0.53,0.48,0.39,0.38,0.38,[1.7496 0.9    3.9148],[1.7496 0.9    2.9148],0ab72fdf-ba1b-4df5-8df2-6efcfa7bb53a/house.obj,1.0
55527c3b-b4be-4a79-bfc8-58fc522e2901/L1_R0057.wav,0.49,0.43,0.35,0.27,0.33,0.29,0.28,[ 1.7528  0.9994 -0.4944],[ 1.7528  1.9994 -0.4944],55527c3b-b4be-4a79-bfc8-58fc522e2901/house.obj,1.0
55527c3b-b4be-4a79-bfc8-58fc522e2901/L2_R0015.wav,0.66,0.52,0.4,0.31,0.3,0.29,0.28,[ 4.7528  1.9994 -2.4944],[ 4.7528  1.9994 -3.4944],55527c3b-b4be-4a79-bfc8-58fc522e2901/house.obj,1.0
72f75ed4-ab5e-466e-ab6a-7672b31ceb93/L4_R0016.wav,0.32,0.52,0.48,0.38,0.28,0.27,0.25,[-4.4806  0.9    -2.3743],[-4.4806  0.9    -1.3743],72f75ed4-ab5e-466e-ab6a-7672b31ceb93/house.obj,0.9999999999999998
eda7084f-406e-4d08-8346-d42e75324500/L3_R0061.wav,0.17,0.17,0.11,0.19,0.21,0.22,0.22,[-0.0925  1.9998  1.0144],[-1.0925  1.9998  1.0144],eda7084f-406e-4d08-8346-d42e75324500/house.obj,1.0
825acf77-b557-44bc-82f8-ccb2b9e1ca58/L4_R0030.wav,0.84,0.88,0.84,0.95,0.63,0.55,0.48,[1.1869 1.9    6.6682],[2.1869 1.9    6.6682],825acf77-b557-44bc-82f8-ccb2b9e1ca58/house.obj,1.0
d48b37da-9bd6-4232-84e5-b345d8be9daa/L1_R0080.wav,0.38,0.39,0.34,0.52,0.41,0.37,0.35,[-3.8583  0.9     2.4555],[-3.8583  1.9     2.4555],d48b37da-9bd6-4232-84e5-b345d8be9daa/house.obj,0.9999999999999999
97105c30-ee2b-450c-9397-69ed7667ddfc/L4_R0007.wav,0.8,0.85,0.66,0.54,0.38,0.37,0.37,[1.0775 0.9    0.6269],[1.0775 1.9    0.6269],97105c30-ee2b-450c-9397-69ed7667ddfc/house.obj,0.9999999999999999
97105c30-ee2b-450c-9397-69ed7667ddfc/L5_R0005.wav,1.18,1.0,0.7,0.59,0.38,0.38,0.38,[-0.9225  0.9     0.6269],[0.0775 0.9    0.6269],97105c30-ee2b-450c-9397-69ed7667ddfc/house.obj,1.0
50d347f7-084b-4fe8-8d38-21ab852ede4e/L1_R0012.wav,0.35,0.61,0.77,0.83,0.4,0.39,0.37,[-0.5436  1.      1.2981],[0.4564 1.     1.2981],50d347f7-084b-4fe8-8d38-21ab852ede4e/house.obj,1.0
ae2dbd38-e169-4f39-842d-8e87ff3f39d1/L5_R0018.wav,0.59,0.62,0.71,0.89,0.89,0.88,0.81,[ 1.6556  1.9    -2.4688],[ 1.6556  1.9    -1.4688],ae2dbd38-e169-4f39-842d-8e87ff3f39d1/house.obj,0.9999999999999998
0bd6628a-d04c-4fd6-9dbb-78d983b590ad/L4_R0005.wav,0.66,0.75,0.6,0.39,0.39,0.39,0.37,[-2.2107  0.9991 -4.0423],[-1.2107  0.9991 -4.0423],0bd6628a-d04c-4fd6-9dbb-78d983b590ad/house.obj,1.0
0bd6628a-d04c-4fd6-9dbb-78d983b590ad/L5_R0057.wav,0.8,0.61,0.65,0.63,0.37,0.37,0.38,[-0.2107  1.9991  1.9577],[-1.2107  1.9991  1.9577],0bd6628a-d04c-4fd6-9dbb-78d983b590ad/house.obj,1.0
3016ecbb-ddfd-4a33-a2db-0245e539ac6e/L1_R0027.wav,0.38,0.38,0.32,0.39,0.3,0.27,0.26,[ 1.26  0.9  -2.15],[ 1.26  1.9  -2.15],3016ecbb-ddfd-4a33-a2db-0245e539ac6e/house.obj,0.9999999999999999
9d145e0d-deb3-4d32-9bb7-78c379b8f210/L5_R0020.wav,0.17,0.19,0.17,0.15,0.17,0.16,0.15,[2.117 1.9   1.73 ],[2.117 1.9   0.73 ],9d145e0d-deb3-4d32-9bb7-78c379b8f210/house.obj,1.0
7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/L3_R0018.wav,0.54,0.48,0.45,0.43,0.34,0.33,0.3,[0.892  1.9    0.2064],[1.892  1.9    0.2064],7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/house.obj,0.9999999999999999
7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/L5_R0033.wav,0.23,0.25,0.21,0.25,0.25,0.23,0.22,[0.892  2.9    2.2064],[-0.108   2.9     2.2064],7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/house.obj,1.0
7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/L5_R0034.wav,0.27,0.26,0.24,0.25,0.27,0.24,0.23,[0.892  2.9    2.2064],[1.892  2.9    2.2064],7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/house.obj,0.9999999999999999
7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/L5_R0044.wav,0.24,0.22,0.22,0.24,0.26,0.23,0.22,[0.892  2.9    2.2064],[0.892  2.9    3.2064],7cda828a-dc8c-4211-bbf6-0f2921e2fbaa/house.obj,1.0
6cf680e2-ed2a-4ca0-a66c-ae25c016e7d3/L3_R0004.wav,2.37,2.07,1.58,1.54,0.86,0.92,0.86,[0.381  1.9    0.4778],[ 0.381   1.9    -0.5222],6cf680e2-ed2a-4ca0-a66c-ae25c016e7d3/house.obj,1.0
cbdcde28-e514-4db2-bf5a-f0b57793ff5d/L5_R0017.wav,0.09,0.04,0.03,0.07,0.09,0.08,0.08,[ 2.4652  2.9    -3.8618],[ 2.4652  2.9    -2.8618],cbdcde28-e514-4db2-bf5a-f0b57793ff5d/house.obj,1.0
26f24ba0-b957-4b9e-8512-f5b79be04489/L2_R0063.wav,0.13,0.15,0.18,0.19,0.18,0.18,0.17,[ 5.9401  1.     -1.1539],[ 4.9401  1.     -1.1539],26f24ba0-b957-4b9e-8512-f5b79be04489/house.obj,1.0
9bcecd1c-4bef-4d04-bfc7-ebbf8009abf3/L3_R0020.wav,0.66,0.68,0.9,0.88,0.69,0.55,0.46,[1.4491 2.     0.8746],[2.4491 2.     0.8746],9bcecd1c-4bef-4d04-bfc7-ebbf8009abf3/house.obj,1.0
a38c6892-4aad-4e6d-b7e5-ffd31b5bd659/L2_R0009.wav,0.37,0.4,0.23,0.18,0.17,0.18,0.18,[-2.1588  1.     -2.538 ],[-2.1588  1.     -1.538 ],a38c6892-4aad-4e6d-b7e5-ffd31b5bd659/house.obj,0.9999999999999998
d8ea0166-5291-49d2-bed4-757aa7c04989/L4_R0002.wav,1.06,0.99,0.63,0.73,0.74,0.72,0.63,[-0.4512  1.9    -2.5621],[-0.4512  1.9    -3.5621],d8ea0166-5291-49d2-bed4-757aa7c04989/house.obj,1.0
5bfa4d56-ec91-4fc5-81a9-32cf765b297a/L1_R0083.wav,0.81,1.06,1.49,1.8,1.73,1.49,1.2,[2.0067 2.     2.619 ],[3.0067 2.     2.619 ],5bfa4d56-ec91-4fc5-81a9-32cf765b297a/house.obj,1.0
54881cd5-4441-4fc0-887c-d4579dd06803/L5_R0070.wav,0.52,0.47,0.49,0.39,0.39,0.37,0.36,[0.4961 1.9989 0.9426],[-0.5039  1.9989  0.9426],54881cd5-4441-4fc0-887c-d4579dd06803/house.obj,1.0
af615a27-5139-40d2-833a-e62fead6777b/L2_R0075.wav,0.21,0.23,0.25,0.26,0.31,0.3,0.29,[-0.2881  1.9993  3.9166],[-0.2881  0.9993  3.9166],af615a27-5139-40d2-833a-e62fead6777b/house.obj,1.0
33c06ec4-aaa3-40cf-8498-e8549285ab8d/L3_R0016.wav,0.79,0.75,0.78,0.66,0.65,0.65,0.58,[ 4.8655  0.9999 -2.6927],[ 3.8655  0.9999 -2.6927],33c06ec4-aaa3-40cf-8498-e8549285ab8d/house.obj,1.0
cfd773db-d189-4ad9-b97e-cddeca9b1944/L1_R0006.wav,1.01,0.98,0.96,0.77,0.58,0.55,0.47,[-1.5888  1.9    -1.0656],[-2.5888  1.9    -1.0656],cfd773db-d189-4ad9-b97e-cddeca9b1944/house.obj,1.0
cfd773db-d189-4ad9-b97e-cddeca9b1944/L2_R0001.wav,0.89,0.91,1.01,0.79,0.68,0.63,0.55,[ 0.4112  1.9    -5.0656],[-0.5888  1.9    -5.0656],cfd773db-d189-4ad9-b97e-cddeca9b1944/house.obj,1.0
cfd773db-d189-4ad9-b97e-cddeca9b1944/L5_R0004.wav,0.89,0.83,0.82,0.84,0.67,0.64,0.54,[-0.5888  1.9    -3.0656],[ 0.4112  1.9    -3.0656],cfd773db-d189-4ad9-b97e-cddeca9b1944/house.obj,1.0
106438c4-a1de-4c81-9740-74c214025a50/L1_R0054.wav,1.6,1.38,1.01,0.9,0.83,0.79,0.68,[2.6477 1.     0.6143],[3.6477 1.     0.6143],106438c4-a1de-4c81-9740-74c214025a50/house.obj,1.0
b9865b8e-99c4-4005-9f4d-9cae08209da0/L1_R0064.wav,0.11,0.15,0.17,0.17,0.14,0.12,0.12,[-2.2235  1.9958  1.0232],[-2.2235  1.9958  2.0232],b9865b8e-99c4-4005-9f4d-9cae08209da0/house.obj,1.0
b9865b8e-99c4-4005-9f4d-9cae08209da0/L4_R0007.wav,0.21,0.19,0.27,0.53,0.16,0.12,0.11,[-0.2235  1.9958 -2.9768],[ 0.7765  1.9958 -2.9768],b9865b8e-99c4-4005-9f4d-9cae08209da0/house.obj,1.0
98b53da1-c460-42d6-b585-38b85d312a6d/L2_R0004.wav,0.32,0.3,0.28,0.29,0.35,0.33,0.31,[-3.8161  0.9     2.2792],[-4.8161  0.9     2.2792],98b53da1-c460-42d6-b585-38b85d312a6d/house.obj,0.9999999999999996
98b53da1-c460-42d6-b585-38b85d312a6d/L2_R0006.wav,0.39,0.27,0.25,0.31,0.34,0.32,0.31,[-3.8161  0.9     2.2792],[-3.8161  1.9     2.2792],98b53da1-c460-42d6-b585-38b85d312a6d/house.obj,0.9999999999999999
98b53da1-c460-42d6-b585-38b85d312a6d/L4_R0005.wav,0.24,0.29,0.31,0.32,0.35,0.33,0.32,[-5.8161  1.9     2.2792],[-4.8161  1.9     2.2792],98b53da1-c460-42d6-b585-38b85d312a6d/house.obj,1.0
91efeb20-7892-46d5-8846-35a2c8773e73/L4_R0043.wav,0.28,0.29,0.29,0.3,0.24,0.25,0.23,[0.6376 1.9    3.0952],[0.6376 1.9    4.0952],91efeb20-7892-46d5-8846-35a2c8773e73/house.obj,1.0
42986cef-25a2-462f-a127-44a0c99eb0f3/L2_R0017.wav,0.22,0.23,0.1,0.14,0.15,0.16,0.14,[ 0.318   3.9    -2.0247],[ 0.318   3.9    -3.0247],42986cef-25a2-462f-a127-44a0c99eb0f3/house.obj,1.0
7dc7e442-1894-42b0-a95a-8d06a25ace65/L1_R0015.wav,0.53,0.52,0.54,0.47,0.36,0.31,0.29,[-3.0312  0.9     0.8573],[-3.0312  0.9    -0.1427],7dc7e442-1894-42b0-a95a-8d06a25ace65/house.obj,1.0
51e5a27e-717c-4194-b4c7-ebb8ed877c12/L4_R0009.wav,0.17,0.16,0.1,0.18,0.2,0.18,0.16,[-0.1959  1.9    -3.0274],[ 0.8041  1.9    -3.0274],51e5a27e-717c-4194-b4c7-ebb8ed877c12/house.obj,1.0
51e5a27e-717c-4194-b4c7-ebb8ed877c12/L5_R0010.wav,0.14,0.16,0.15,0.22,0.23,0.21,0.19,[ 2.8041  1.9    -3.0274],[ 1.8041  1.9    -3.0274],51e5a27e-717c-4194-b4c7-ebb8ed877c12/house.obj,1.0
317696dd-6080-4f9b-a21f-f2bc765c5b36/L2_R0021.wav,0.52,0.68,0.85,0.88,0.41,0.35,0.33,[-1.725  1.9    2.525],[-0.725  1.9    2.525],317696dd-6080-4f9b-a21f-f2bc765c5b36/house.obj,1.0
0eb102fc-89cd-4d87-a289-c4b3ee55d44e/L4_R0033.wav,0.48,0.51,0.5,0.43,0.39,0.4,0.4,[-2.4087  1.9     1.2876],[-3.4087  1.9     1.2876],0eb102fc-89cd-4d87-a289-c4b3ee55d44e/house.obj,1.0
794c22b8-0dca-4ce5-b1aa-f4235950fe43/L4_R0079.wav,0.92,0.94,0.67,0.65,0.53,0.5,0.46,[-6.2642  1.9     7.6546],[-6.2642  1.9     8.6546],794c22b8-0dca-4ce5-b1aa-f4235950fe43/house.obj,1.0
558ba1f7-b9eb-460b-a906-4551b446d2f0/L1_R0005.wav,0.23,0.21,0.34,0.64,0.3,0.27,0.26,[-5.0467  1.9    -3.4664],[-5.0467  1.9    -2.4664],558ba1f7-b9eb-460b-a906-4551b446d2f0/house.obj,1.0
558ba1f7-b9eb-460b-a906-4551b446d2f0/L2_R0011.wav,0.28,0.37,0.54,0.76,0.39,0.35,0.33,[ 1.9533  1.9    -2.4664],[ 1.9533  1.9    -1.4664],558ba1f7-b9eb-460b-a906-4551b446d2f0/house.obj,1.0000000000000002
558ba1f7-b9eb-460b-a906-4551b446d2f0/L5_R0002.wav,0.24,0.25,0.3,0.43,0.28,0.27,0.26,[-4.0467  1.9    -3.4664],[-4.0467  0.9    -3.4664],558ba1f7-b9eb-460b-a906-4551b446d2f0/house.obj,0.9999999999999999
558ba1f7-b9eb-460b-a906-4551b446d2f0/L5_R0006.wav,0.2,0.23,0.33,0.5,0.29,0.28,0.26,[-4.0467  1.9    -3.4664],[-4.0467  1.9    -2.4664],558ba1f7-b9eb-460b-a906-4551b446d2f0/house.obj,1.0
c71a7d04-cedb-45b6-96f9-6156e87890dc/L1_R0002.wav,0.3,0.28,0.21,0.24,0.27,0.24,0.23,[-1.2065  1.9     3.6817],[-1.2065  1.9     4.6817],c71a7d04-cedb-45b6-96f9-6156e87890dc/house.obj,1.0
c71a7d04-cedb-45b6-96f9-6156e87890dc/L2_R0001.wav,0.51,0.49,0.34,0.38,0.44,0.38,0.35,[3.7935 1.9    1.6817],[3.7935 1.9    2.6817],c71a7d04-cedb-45b6-96f9-6156e87890dc/house.obj,1.0000000000000002
c71a7d04-cedb-45b6-96f9-6156e87890dc/L4_R0002.wav,0.35,0.28,0.21,0.24,0.27,0.24,0.22,[-1.2065  0.9     4.6817],[-1.2065  1.9     4.6817],c71a7d04-cedb-45b6-96f9-6156e87890dc/house.obj,0.9999999999999999
53ac3d02-ed9a-4d4e-8982-e1b44dc8d5ec/L1_R0018.wav,1.14,1.25,1.2,1.26,0.61,0.58,0.68,[0.5406 1.9    0.04  ],[-0.4594  1.9     0.04  ],53ac3d02-ed9a-4d4e-8982-e1b44dc8d5ec/house.obj,1.0
91fc6800-9f13-4343-b2cd-97de17885712/L3_R0006.wav,0.48,0.44,0.56,0.54,0.55,0.62,0.59,[-1.3702  1.9993 -2.2285],[-0.3702  1.9993 -2.2285],91fc6800-9f13-4343-b2cd-97de17885712/house.obj,1.0
b8ba281e-bb24-466a-a1c9-df06308c4864/L4_R0007.wav,0.55,0.69,0.88,1.05,1.0,0.91,0.76,[ 0.1481  1.9    -3.8022],[ 0.1481  1.9    -4.8022],b8ba281e-bb24-466a-a1c9-df06308c4864/house.obj,1.0
b8ba281e-bb24-466a-a1c9-df06308c4864/L4_R0014.wav,0.57,0.6,0.82,1.01,1.0,0.91,0.76,[ 0.1481  1.9    -3.8022],[ 1.1481  1.9    -3.8022],b8ba281e-bb24-466a-a1c9-df06308c4864/house.obj,0.9999999999999999
a65d35b4-f9df-4d15-9cc2-fce1155974c1/L1_R0057.wav,0.28,0.32,0.4,0.34,0.29,0.3,0.28,[5.1179 0.9    1.2478],[4.1179 0.9    1.2478],a65d35b4-f9df-4d15-9cc2-fce1155974c1/house.obj,1.0
f6eb3b89-4fd1-41fb-8064-4fc54194e472/L5_R0015.wav,1.19,1.22,1.16,0.85,0.33,0.29,0.29,[1.154  1.     0.4815],[1.154  2.     0.4815],f6eb3b89-4fd1-41fb-8064-4fc54194e472/house.obj,1.0
a1a3de5f-24bf-4c7a-96fc-9bdb2786b9a8/L1_R0027.wav,0.47,0.52,0.44,0.37,0.36,0.31,0.29,[-3.7933  0.9     1.4929],[-3.7933  0.9     0.4929],a1a3de5f-24bf-4c7a-96fc-9bdb2786b9a8/house.obj,0.9999999999999999
a1a3de5f-24bf-4c7a-96fc-9bdb2786b9a8/L1_R0043.wav,0.41,0.53,0.49,0.38,0.36,0.3,0.29,[-3.7933  0.9     1.4929],[-3.7933  1.9     1.4929],a1a3de5f-24bf-4c7a-96fc-9bdb2786b9a8/house.obj,0.9999999999999999
24c8fc53-0bd9-41f0-9739-c682d4acfea3/L4_R0024.wav,0.19,0.22,0.2,0.23,0.22,0.19,0.18,[-0.803   1.9     0.8817],[-0.803   0.9     0.8817],24c8fc53-0bd9-41f0-9739-c682d4acfea3/house.obj,0.9999999999999999
49b97a8d-f594-4e76-b347-6455da1eb950/L4_R0031.wav,0.41,0.48,0.43,0.5,0.46,0.41,0.38,[-1.8633  2.      0.3389],[-1.8633  1.      0.3389],49b97a8d-f594-4e76-b347-6455da1eb950/house.obj,1.0
5c25a0f5-b020-4c9b-b26f-52133beea6ea/L5_R0056.wav,0.42,0.47,0.57,0.71,0.73,0.69,0.61,[1.0968 1.6    2.221 ],[2.0968 1.6    2.221 ],5c25a0f5-b020-4c9b-b26f-52133beea6ea/house.obj,1.0
7eda4aba-406a-4e9f-9ab7-7408bc80291b/L1_R0007.wav,0.57,0.62,0.6,0.55,0.48,0.45,0.39,[-6.5705  1.9     2.4073],[-6.5705  0.9     2.4073],7eda4aba-406a-4e9f-9ab7-7408bc80291b/house.obj,0.9999999999999999
26b72959-5261-49ef-ba2f-566c0982dce4/L1_R0068.wav,0.46,0.32,0.32,0.28,0.27,0.24,0.22,[ 1.6474  0.9997 -0.3895],[ 2.6474  0.9997 -0.3895],26b72959-5261-49ef-ba2f-566c0982dce4/house.obj,1.0000000000000002
431d8692-e07a-4729-8555-62d5f028153e/L1_R0002.wav,1.13,0.94,0.88,0.79,0.37,0.31,0.29,[-0.7409  1.9    -3.4215],[-0.7409  1.9    -2.4215],431d8692-e07a-4729-8555-62d5f028153e/house.obj,1.0
431d8692-e07a-4729-8555-62d5f028153e/L4_R0002.wav,1.02,0.84,0.73,0.71,0.31,0.28,0.27,[-0.7409  0.9    -2.4215],[-0.7409  1.9    -2.4215],431d8692-e07a-4729-8555-62d5f028153e/house.obj,0.9999999999999999
a6f978f5-9504-49fa-bf46-4243c99e5c95/L3_R0059.wav,0.58,0.8,0.85,0.9,0.46,0.39,0.32,[5.41   1.9996 1.5437],[4.41   1.9996 1.5437],a6f978f5-9504-49fa-bf46-4243c99e5c95/house.obj,1.0
9d025d89-93d4-4124-8053-029cf86af930/L4_R0006.wav,0.24,0.23,0.22,0.24,0.23,0.21,0.19,[-1.5408  1.9     1.968 ],[-0.5408  1.9     1.968 ],9d025d89-93d4-4124-8053-029cf86af930/house.obj,1.0
28b5e0bd-6017-4298-88da-7af8d5a521a1/L5_R0028.wav,1.31,1.08,1.03,0.91,0.76,0.7,0.58,[ 1.8268  1.9    -1.6547],[ 1.8268  1.9    -2.6547],28b5e0bd-6017-4298-88da-7af8d5a521a1/house.obj,1.0
28b5e0bd-6017-4298-88da-7af8d5a521a1/L5_R0035.wav,1.32,1.05,0.96,0.88,0.76,0.72,0.58,[ 1.8268  1.9    -1.6547],[ 1.8268  0.9    -1.6547],28b5e0bd-6017-4298-88da-7af8d5a521a1/house.obj,0.9999999999999999
40a9a9a4-6a09-4036-932b-91e61894f50f/L1_R0023.wav,0.97,0.93,1.02,1.22,0.51,0.4,0.37,[-2.6348  1.9     5.5107],[-2.6348  1.9     6.5107],40a9a9a4-6a09-4036-932b-91e61894f50f/house.obj,1.0
40a9a9a4-6a09-4036-932b-91e61894f50f/L4_R0007.wav,1.0,0.87,0.73,0.61,0.47,0.4,0.38,[-3.6348  1.9     3.5107],[-4.6348  1.9     3.5107],40a9a9a4-6a09-4036-932b-91e61894f50f/house.obj,1.0000000000000004
8f886527-2338-4148-9027-122a1d48476e/L3_R0008.wav,0.25,0.26,0.29,0.29,0.33,0.28,0.23,[-11.3676   1.9     -4.3642],[-10.3676   1.9     -4.3642],8f886527-2338-4148-9027-122a1d48476e/house.obj,1.0
8f886527-2338-4148-9027-122a1d48476e/L4_R0007.wav,0.32,0.31,0.26,0.29,0.33,0.28,0.22,[-11.3676   1.9     -5.3642],[-10.3676   1.9     -5.3642],8f886527-2338-4148-9027-122a1d48476e/house.obj,1.0
7f4b4a59-3bc8-4151-8b9f-3cba9c79689b/L1_R0045.wav,0.57,0.65,0.65,0.59,0.49,0.44,0.38,[0.7933 1.9    1.3327],[0.7933 2.9    1.3327],7f4b4a59-3bc8-4151-8b9f-3cba9c79689b/house.obj,1.0
7f4b4a59-3bc8-4151-8b9f-3cba9c79689b/L2_R0055.wav,0.57,0.64,0.61,0.63,0.5,0.45,0.39,[1.7933 1.9    1.3327],[1.7933 1.9    2.3327],7f4b4a59-3bc8-4151-8b9f-3cba9c79689b/house.obj,1.0
f01bcd18-7d36-43ed-ab2d-271530c07d6a/L2_R0001.wav,0.35,0.49,0.48,0.5,0.45,0.38,0.34,[-1.1257  0.9989 -5.8845],[-1.1257  1.9989 -5.8845],f01bcd18-7d36-43ed-ab2d-271530c07d6a/house.obj,0.9999999999999999
1d2854b1-1f8c-48f6-ba6b-7d7c9f21f92d/L1_R0011.wav,0.47,0.35,0.34,0.5,0.55,0.57,0.54,[0.8818 0.9    0.9102],[-0.1182  0.9     0.9102],1d2854b1-1f8c-48f6-ba6b-7d7c9f21f92d/house.obj,1.0
9bf58256-675c-40d8-a685-e1496d9b84a7/L3_R0010.wav,0.29,0.38,0.33,0.33,0.33,0.3,0.27,[0.5144 0.9    0.0664],[ 0.5144  0.9    -0.9336],9bf58256-675c-40d8-a685-e1496d9b84a7/house.obj,1.0
39243d12-2437-4f93-89f6-41c5d30beb89/L3_R0021.wav,0.57,0.46,0.35,0.36,0.35,0.33,0.32,[5.6473 1.9    0.799 ],[5.6473 1.9    1.799 ],39243d12-2437-4f93-89f6-41c5d30beb89/house.obj,0.9999999999999999
c7d70513-66af-4624-a584-61115f5d7cc4/L3_R0004.wav,0.56,0.74,0.74,0.76,0.55,0.52,0.47,[-0.8304  1.9     1.6304],[-1.8304  1.9     1.6304],c7d70513-66af-4624-a584-61115f5d7cc4/house.obj,1.0
c7d70513-66af-4624-a584-61115f5d7cc4/L3_R0005.wav,0.63,0.76,0.72,0.73,0.54,0.52,0.48,[-0.8304  1.9     1.6304],[0.1696 1.9    1.6304],c7d70513-66af-4624-a584-61115f5d7cc4/house.obj,1.0
c7d70513-66af-4624-a584-61115f5d7cc4/L4_R0003.wav,0.64,0.73,0.77,0.74,0.54,0.52,0.47,[-0.8304  1.9    -0.3696],[-0.8304  1.9     0.6304],c7d70513-66af-4624-a584-61115f5d7cc4/house.obj,1.0
c7d70513-66af-4624-a584-61115f5d7cc4/L5_R0005.wav,0.66,0.79,0.77,0.69,0.55,0.52,0.47,[0.1696 1.9    0.6304],[0.1696 1.9    1.6304],c7d70513-66af-4624-a584-61115f5d7cc4/house.obj,1.0
6752bfe1-3a27-4200-9f0f-8e78a878993d/L4_R0005.wav,0.1,0.1,0.13,0.15,0.15,0.16,0.16,[-0.1657  1.9    -0.1013],[-0.1657  1.9     0.8987],6752bfe1-3a27-4200-9f0f-8e78a878993d/house.obj,1.0
6752bfe1-3a27-4200-9f0f-8e78a878993d/L5_R0002.wav,0.08,0.1,0.1,0.14,0.14,0.14,0.13,[-1.1657  1.9    -2.1013],[-0.1657  1.9    -2.1013],6752bfe1-3a27-4200-9f0f-8e78a878993d/house.obj,1.0
6752bfe1-3a27-4200-9f0f-8e78a878993d/L5_R0003.wav,0.1,0.1,0.09,0.12,0.14,0.13,0.13,[-1.1657  1.9    -2.1013],[-1.1657  1.9    -1.1013],6752bfe1-3a27-4200-9f0f-8e78a878993d/house.obj,1.0000000000000002
70f7c6c1-c48f-4106-bcef-40b80b84bbad/L1_R0002.wav,0.74,0.79,0.66,0.61,0.54,0.48,0.4,[-5.1104  1.9    -5.3489],[-6.1104  1.9    -5.3489],70f7c6c1-c48f-4106-bcef-40b80b84bbad/house.obj,1.0
70f7c6c1-c48f-4106-bcef-40b80b84bbad/L5_R0005.wav,0.91,0.82,0.75,0.67,0.54,0.47,0.38,[-5.1104  0.9    -3.3489],[-5.1104  1.9    -3.3489],70f7c6c1-c48f-4106-bcef-40b80b84bbad/house.obj,0.9999999999999999
a05b51d1-bfea-4553-a903-dd1b74e35005/L2_R0032.wav,0.95,0.67,0.64,0.67,0.73,0.67,0.54,[-1.8147  1.9    -0.888 ],[-2.8147  1.9    -0.888 ],a05b51d1-bfea-4553-a903-dd1b74e35005/house.obj,1.0000000000000002
9d9022af-df9f-4d4f-9252-9e0c44101854/L4_R0024.wav,0.24,0.22,0.17,0.15,0.15,0.15,0.14,[-2.8475  1.9     1.6039],[-2.8475  1.9     2.6039],9d9022af-df9f-4d4f-9252-9e0c44101854/house.obj,0.9999999999999998
